Date,SP500,NASDAQ,Financials,Industrials,Consumer Staples,Energy,Information Technology,Utilities
2020-05-22,2955.45,9324.59,363.6,537.84,587.98,288.94,1694.5,285.67
2020-05-26,2991.77,9340.22,381.92,560.67,591.11,297.34,1692.5,287.76
2020-05-27,3036.13,9412.36,398.5,579.41,600.31,300.79,1701.7,290.83
2020-05-28,3029.73,9368.99,392.28,573.74,604.8,292.04,1698.4,299.66
2020-05-29,3044.31,9489.87,387.52,570.15,605.78,291.59,1718.5,302.05
2020-06-01,3055.73,9552.05,392.01,571.28,609.54,296.5,1718.9,305.28
2020-06-02,3080.82,9608.38,395.23,578.63,610.76,304.37,1735.0,307.11
2020-06-03,3122.87,9682.91,410.36,601.27,612.01,313.65,1749.3,311.09
2020-06-04,3112.35,9615.81,418.46,607.57,608.4,313.17,1734.6,305.03
2020-06-05,3193.93,9814.08,434.64,630.14,617.24,336.52,1781.2,309.17
2020-06-08,3232.39,9924.75,442.27,642.58,623.16,351.06,1789.2,317.33
2020-06-09,3207.18,9953.75,432.93,626.44,617.5,338.46,1797.8,310.6
2020-06-10,3190.14,10020.35,416.7,611.5,616.58,321.81,1828.2,308.93
2020-06-11,3002.1,9492.73,382.62,568.41,593.11,291.39,1722.0,296.64
2020-06-12,3041.31,9588.81,394.14,579.51,592.04,299.28,1745.1,296.0
2020-06-15,3066.59,9726.02,399.56,584.88,598.32,299.54,1760.3,297.85
2020-06-16,3124.74,9895.87,405.29,596.22,607.87,307.99,1798.3,299.22
2020-06-17,3113.49,9910.53,399.73,592.26,606.67,297.89,1798.8,298.3
2020-06-18,3115.34,9943.05,399.37,590.29,609.93,301.45,1807.5,298.17
2020-06-19,3097.74,9946.12,396.68,582.81,606.01,296.4,1793.7,288.92
2020-06-22,3117.86,10056.48,394.78,583.95,604.38,298.27,1828.3,292.8
2020-06-23,3131.29,10131.37,396.43,583.95,603.54,298.5,1841.1,289.7
2020-06-24,3050.33,9909.17,382.51,563.44,593.62,281.97,1798.9,286.98
2020-06-25,3083.76,10017.0,392.86,569.72,598.04,287.39,1822.3,283.48
2020-06-26,3009.05,9757.22,375.84,559.4,585.69,277.3,1785.7,280.56
2020-06-29,3053.24,9874.15,379.56,577.25,596.52,281.26,1805.5,285.79
2020-06-30,3100.29,10058.76,385.49,581.0,601.33,287.46,1840.1,286.96
2020-07-01,3115.86,10154.63,381.5,578.19,601.63,280.3,1842.0,293.53
2020-07-02,3130.01,10207.63,381.75,582.8,604.43,283.46,1851.3,294.2
2020-07-06,3179.72,10433.65,389.19,591.44,607.63,284.51,1884.7,290.44
2020-07-07,3145.32,10343.89,381.12,579.97,613.74,275.46,1864.8,289.43
2020-07-08,3169.94,10492.5,385.14,579.78,612.46,275.17,1894.7,292.01
2020-07-09,3152.05,10547.75,376.87,567.38,607.85,261.81,1901.8,288.19
2020-07-10,3185.04,10617.44,389.97,574.69,619.33,270.32,1901.3,293.66
2020-07-13,3155.22,10390.84,391.22,577.09,617.88,268.87,1861.0,293.78
2020-07-14,3197.52,10488.58,393.95,589.67,627.32,278.56,1883.3,296.64
2020-07-15,3226.56,10550.49,401.47,604.71,627.39,284.02,1893.3,295.34
2020-07-16,3215.57,10473.83,401.26,604.74,628.77,282.57,1870.1,299.25
2020-07-17,3224.73,10503.19,397.87,608.04,631.38,278.27,1879.1,306.08
2020-07-20,3251.84,10767.09,396.4,601.01,625.3,273.46,1927.7,301.92
2020-07-21,3257.3,10680.36,403.96,608.86,631.43,290.28,1907.2,303.32
2020-07-22,3276.02,10706.13,403.61,613.87,636.28,286.39,1923.0,307.97
2020-07-23,3235.66,10461.42,404.33,611.76,637.44,285.79,1872.4,308.32
2020-07-24,3215.63,10363.18,402.85,606.87,636.52,284.11,1850.2,306.37
2020-07-27,3239.41,10536.27,399.58,609.26,639.98,284.71,1880.0,302.51
2020-07-28,3218.44,10402.09,398.45,605.24,641.87,279.73,1857.1,307.22
2020-07-29,3258.44,10542.94,406.48,614.28,642.86,285.7,1884.9,308.56
2020-07-30,3246.22,10587.81,399.02,608.33,642.89,273.99,1894.9,308.5
2020-07-31,3271.12,10745.27,399.06,605.88,642.01,272.09,1942.4,309.12
2020-08-03,3294.61,10902.8,399.83,608.31,640.4,272.81,1990.7,305.6
2020-08-04,3306.51,10941.17,398.07,609.97,649.09,279.51,1995.1,308.88
2020-08-05,3327.77,10998.4,403.89,621.97,647.64,282.46,2002.0,305.02
2020-08-06,3349.16,11108.07,403.29,623.94,647.75,280.45,2031.2,306.6
2020-08-07,3351.28,11010.98,412.08,634.74,651.18,280.59,1999.4,312.12
2020-08-10,3360.47,10968.36,414.73,650.15,654.13,289.24,1992.9,311.82
2020-08-11,3333.69,10782.82,420.12,653.59,649.53,288.55,1957.3,305.17
2020-08-12,3380.35,11012.24,418.9,655.94,658.21,290.07,2002.6,309.61
2020-08-13,3373.43,11042.5,416.33,651.68,656.96,284.31,2003.5,308.43
2020-08-14,3372.85,11019.3,417.39,654.39,656.81,286.99,2001.5,305.62
2020-08-17,3381.99,11129.73,410.98,651.15,660.5,285.18,2015.0,305.18
2020-08-18,3389.78,11210.84,408.22,647.64,662.85,280.29,2022.9,303.69
2020-08-19,3374.85,11146.46,407.91,645.8,657.98,277.05,2017.4,302.73
2020-08-20,3385.51,11264.95,404.26,642.7,656.31,271.15,2046.4,300.05
2020-08-21,3397.16,11311.8,403.18,644.59,658.05,269.45,2071.2,300.44
2020-08-24,3431.28,11379.72,412.53,656.15,663.58,276.87,2089.3,303.24
2020-08-25,3443.62,11466.47,413.65,655.54,662.73,272.94,2100.2,300.45
2020-08-26,3478.73,11665.06,411.67,655.85,663.41,266.85,2143.2,296.83
2020-08-27,3484.55,11625.34,418.84,658.0,667.47,267.52,2143.8,297.71
2020-08-28,3508.01,11695.63,420.73,664.07,673.67,272.48,2164.4,298.5
2020-08-31,3500.31,11775.46,415.53,656.22,671.53,266.5,2172.2,299.46
2020-09-01,3526.65,11939.67,416.43,662.5,672.24,264.05,2212.5,296.06
2020-09-02,3580.84,12056.44,422.68,673.29,684.99,262.95,2232.9,305.31
2020-09-03,3455.06,11458.1,415.99,654.42,672.07,261.18,2102.8,301.47
2020-09-04,3426.96,11313.13,419.21,655.8,670.48,260.32,2074.5,299.79
2020-09-08,3331.84,10847.69,408.34,643.11,656.61,250.67,1979.3,298.01
2020-09-09,3398.96,11141.56,412.07,653.19,666.37,252.21,2045.5,301.76
2020-09-10,3339.19,10919.59,406.25,644.91,658.03,242.96,1999.0,296.41
2020-09-11,3340.97,10853.55,409.33,653.85,662.06,243.58,1984.0,297.4
2020-09-14,3383.54,11056.65,414.7,662.43,665.15,245.09,2025.1,301.28
2020-09-15,3401.2,11190.32,409.04,662.95,664.47,243.22,2045.3,303.49
2020-09-16,3385.49,11050.47,413.56,669.49,661.08,253.06,2013.4,302.84
2020-09-17,3357.01,10910.28,409.42,671.06,656.76,253.58,1996.4,300.35
2020-09-18,3319.47,10793.28,408.43,663.78,650.71,250.65,1963.3,294.96
2020-09-21,3281.06,10778.94,398.24,641.33,646.37,242.45,1978.1,293.25
2020-09-22,3315.57,10963.77,394.88,647.93,650.53,239.96,2010.7,295.13
2020-09-23,3236.92,10633.15,386.22,636.51,640.35,229.05,1946.1,290.39
2020-09-24,3246.59,10672.43,386.97,637.05,645.24,229.24,1958.2,293.78
2020-09-25,3298.46,10913.73,391.1,646.54,647.9,229.09,2005.2,298.51
2020-09-28,3351.6,11117.7,399.97,658.23,655.3,234.42,2042.3,299.29
2020-09-29,3335.47,11085.42,395.37,652.39,651.25,228.03,2036.1,299.06
2020-09-30,3363.0,11167.68,400.28,650.68,659.14,227.49,2054.6,301.86
2020-10-01,3380.8,11326.61,401.18,648.74,662.44,220.36,2074.3,304.95
2020-10-02,3348.44,11075.11,404.0,655.83,658.43,222.55,2021.4,308.41
2020-10-05,3408.63,11332.58,410.41,666.52,663.53,229.05,2067.2,312.31
2020-10-06,3360.95,11154.7,406.16,658.49,659.12,225.56,2034.2,314.98
2020-10-07,3419.45,11364.7,413.23,673.1,666.94,228.82,2072.8,316.97
2020-10-08,3446.83,11421.08,418.84,679.36,670.87,237.46,2082.0,322.68
2020-10-09,3477.13,11580.05,419.12,682.05,676.06,233.68,2114.1,322.55
2020-10-12,3534.22,11876.36,423.89,686.01,684.04,234.41,2171.5,324.74
2020-10-13,3511.93,11864.0,415.99,678.71,683.98,230.76,2157.8,322.45
2020-10-14,3488.67,11768.83,411.55,682.35,680.44,231.47,2146.0,321.96
2020-10-15,3483.34,11713.97,414.87,684.71,680.54,234.18,2136.5,321.78
2020-10-16,3483.81,11671.66,415.21,689.55,681.08,228.78,2130.5,325.27
2020-10-19,3426.92,11478.98,408.67,681.01,671.96,223.97,2090.6,322.49
2020-10-20,3443.12,11516.49,412.01,684.7,671.25,226.51,2098.6,324.32
2020-10-21,3435.56,11484.69,410.28,677.92,672.06,222.01,2095.8,323.64
2020-10-22,3453.49,11506.01,417.99,683.01,670.57,231.24,2085.9,328.35
2020-10-23,3465.39,11548.28,419.47,685.74,671.61,229.96,2083.5,329.11
2020-10-26,3400.97,11358.94,410.1,668.6,663.07,221.99,2038.3,328.94
2020-10-27,3390.68,11431.35,402.27,654.04,661.46,218.92,2048.9,328.7
2020-10-28,3271.03,11004.87,392.34,632.4,642.15,209.69,1960.2,319.04
2020-10-29,3310.11,11185.59,395.01,641.58,642.43,216.41,1997.3,319.92
2020-10-30,3269.96,10911.59,396.09,641.01,639.46,216.82,1948.7,316.92
2020-11-02,3310.24,10957.61,403.78,658.54,649.88,224.77,1955.3,323.99
2020-11-03,3369.16,11160.57,412.65,677.69,660.41,223.09,1990.6,328.71
2020-11-04,3443.44,11590.78,407.42,670.97,660.78,223.45,2066.9,323.47
2020-11-05,3510.45,11890.93,417.44,686.25,665.98,223.36,2131.4,326.52
2020-11-06,3509.44,11895.23,414.07,687.16,668.93,218.58,2137.7,325.77
2020-11-09,3550.5,11713.78,447.89,710.14,665.86,249.67,2122.1,331.7
2020-11-10,3545.53,11553.86,451.14,722.88,679.08,255.97,2081.0,336.42
2020-11-11,3572.66,11786.43,448.89,716.55,684.93,253.82,2131.2,337.58
2020-11-12,3537.01,11709.59,441.35,708.21,683.51,245.21,2111.1,331.75
2020-11-13,3585.15,11829.29,448.35,723.41,692.85,254.55,2129.2,334.81
2020-11-16,3626.91,11924.13,458.56,741.35,698.69,271.09,2150.0,338.09
2020-11-17,3609.53,11899.34,457.62,739.26,694.36,272.44,2138.2,331.28
2020-11-18,3567.79,11801.6,453.45,735.92,685.31,264.6,2114.4,324.87
2020-11-19,3581.87,11904.71,454.78,737.69,687.24,268.65,2132.1,321.53
2020-11-20,3557.54,11854.97,450.77,730.99,682.83,267.24,2109.7,321.68
2020-11-23,3577.59,11880.63,459.26,742.96,683.18,286.18,2109.0,321.63
2020-11-24,3635.41,12037.33,475.46,756.3,687.8,300.95,2138.2,325.21
2020-11-25,3629.65,12094.4,473.5,750.4,687.22,293.66,2143.0,325.6
2020-11-27,3638.35,12205.85,471.52,748.75,686.83,289.99,2153.9,322.46
2020-11-30,3621.63,12198.74,462.45,741.25,686.37,274.42,2168.1,317.73
2020-12-01,3662.45,12355.11,469.71,740.02,692.41,275.62,2198.7,320.1
2020-12-02,3669.01,12349.37,474.66,740.88,687.22,284.3,2193.9,322.24
2020-12-03,3666.72,12377.18,474.69,742.89,687.61,287.34,2191.6,318.69
2020-12-04,3699.12,12464.23,480.05,751.94,692.93,302.94,2213.9,315.37
2020-12-07,3691.96,12519.95,476.67,748.3,690.63,295.55,2219.8,317.11
2020-12-08,3702.25,12582.77,476.39,751.51,694.42,300.19,2227.4,316.14
2020-12-09,3672.82,12338.95,475.41,753.31,692.13,301.14,2185.6,315.33
2020-12-10,3668.1,12405.81,476.18,746.29,688.71,309.95,2187.2,313.72
2020-12-11,3663.46,12377.87,471.58,748.01,690.72,306.38,2182.2,314.19
2020-12-14,3647.49,12440.04,465.81,738.42,687.93,295.55,2191.2,312.52
2020-12-15,3694.62,12595.06,473.62,748.57,689.49,301.23,2226.5,318.57
2020-12-16,3701.17,12658.19,474.19,743.97,690.32,300.04,2243.1,314.92
2020-12-17,3722.48,12764.75,475.85,748.34,694.52,298.33,2259.8,317.19
2020-12-18,3709.41,12755.64,472.13,748.53,696.03,293.33,2252.1,314.42
2020-12-21,3694.92,12742.52,477.98,744.2,688.75,288.06,2253.7,310.45
2020-12-22,3687.26,12807.92,473.37,740.19,682.91,283.04,2273.1,309.77
2020-12-23,3690.01,12771.11,480.95,743.57,684.98,289.2,2253.8,309.16
2020-12-24,3703.06,12804.73,481.31,744.1,687.75,287.38,2270.6,311.3
2020-12-28,3735.36,12899.42,483.77,745.11,693.29,285.82,2297.0,312.77
2020-12-29,3727.04,12850.22,482.11,740.08,691.64,283.93,2285.0,312.61
2020-12-30,3732.04,12870.0,484.02,744.99,690.8,288.48,2284.5,314.09
2020-12-31,3756.07,12888.28,490.43,749.54,696.32,286.14,2291.3,319.07
2021-01-04,3700.65,12698.45,483.8,730.44,688.69,286.5,2250.2,310.76
2021-01-05,3726.86,12818.96,485.6,737.89,688.76,299.49,2265.9,310.86
2021-01-06,3748.14,12740.79,509.46,755.34,688.3,308.45,2225.0,318.51
2021-01-07,3803.79,13067.48,514.23,759.48,686.07,313.06,2284.0,314.27
2021-01-08,3824.68,13201.98,513.24,757.79,689.47,312.78,2301.2,317.0
2021-01-11,3799.61,13036.43,515.43,757.35,683.41,317.86,2279.5,314.05
2021-01-12,3801.19,13072.43,519.17,765.17,681.31,328.98,2269.8,312.42
2021-01-13,3809.84,13128.95,520.14,758.57,682.41,326.33,2284.6,318.48
2021-01-14,3795.54,13112.64,522.77,760.8,678.51,336.14,2263.0,317.29
2021-01-15,3768.25,12998.5,513.38,751.1,675.75,322.58,2240.9,320.35
2021-01-19,3798.91,13197.18,515.6,753.5,672.76,329.3,2270.3,319.15
2021-01-20,3851.85,13457.25,513.19,758.3,674.44,330.47,2316.0,321.12
2021-01-21,3853.07,13530.92,507.78,752.13,671.69,319.12,2346.6,319.15
2021-01-22,3841.47,13543.06,504.11,748.41,669.71,317.54,2339.1,319.68
2021-01-25,3855.36,13635.99,500.26,743.26,675.78,314.17,2359.6,325.91
2021-01-26,3849.62,13626.07,496.25,736.48,682.05,307.5,2359.8,322.67
2021-01-27,3750.77,13270.6,481.67,721.47,669.8,303.22,2314.4,313.98
2021-01-28,3787.38,13337.16,490.9,732.34,672.95,306.92,2324.9,317.77
2021-01-29,3714.24,13070.69,480.98,717.01,659.25,296.52,2269.1,316.02
2021-02-01,3773.86,13403.39,486.35,723.93,659.37,298.59,2326.1,317.53
2021-02-02,3826.31,13612.78,498.3,739.52,663.93,301.85,2355.9,320.08
2021-02-03,3830.17,13610.54,500.85,739.92,665.02,314.75,2348.8,319.12
2021-02-04,3871.74,13777.74,512.25,748.06,669.95,318.16,2385.1,321.42
2021-02-05,3886.83,13856.3,512.69,752.03,675.92,321.1,2379.9,323.15
2021-02-08,3915.59,13987.64,518.95,758.84,678.96,334.5,2404.6,320.63
2021-02-09,3911.23,14007.7,519.49,760.45,678.05,329.41,2400.0,320.96
2021-02-10,3909.88,13972.53,519.17,759.21,677.09,335.48,2396.4,322.21
2021-02-11,3916.38,14025.77,518.02,757.66,674.17,330.36,2422.5,319.89
2021-02-12,3934.83,14095.47,522.92,762.72,675.23,334.99,2434.5,317.37
2021-02-16,3932.59,14047.5,532.19,762.36,674.05,342.57,2427.3,313.75
2021-02-17,3931.33,13965.5,534.08,760.01,676.69,347.55,2402.2,314.11
2021-02-18,3913.97,13865.36,531.43,756.26,675.81,339.66,2391.4,315.83
2021-02-19,3906.71,13874.47,537.59,768.39,667.53,345.23,2387.8,311.06
2021-02-22,3876.5,13533.05,542.84,770.71,668.04,357.22,2333.9,305.02
2021-02-23,3881.37,13465.2,545.54,772.88,667.86,362.97,2328.1,307.45
2021-02-24,3925.43,13597.97,556.51,787.82,667.68,376.2,2363.2,303.92
2021-02-25,3829.34,13119.43,546.42,772.43,660.18,368.66,2279.8,300.95
2021-02-26,3811.15,13192.35,535.64,764.55,649.39,360.19,2293.4,295.35
2021-03-01,3901.82,13588.83,552.37,783.76,655.71,369.47,2366.3,301.74
2021-03-02,3870.29,13358.79,550.72,781.68,654.56,367.31,2327.7,300.91
2021-03-03,3819.72,12997.75,554.87,782.25,650.97,372.55,2269.8,297.37
2021-03-04,3768.47,12723.47,548.17,769.69,647.5,381.76,2218.6,296.87
2021-03-05,3841.94,12920.15,558.63,788.1,661.44,396.54,2262.3,301.59
2021-03-08,3821.35,12609.16,565.84,796.38,663.55,397.13,2206.5,305.77
2021-03-09,3875.44,13073.82,561.0,793.3,663.54,389.54,2281.8,309.66
2021-03-10,3898.81,13068.83,571.75,804.77,672.08,399.8,2272.6,311.75
2021-03-11,3939.34,13398.67,570.15,805.43,670.87,400.11,2320.8,310.93
2021-03-12,3943.34,13319.86,576.35,816.2,675.66,400.82,2304.3,314.9
2021-03-15,3968.94,13459.71,573.09,822.9,678.64,395.81,2329.8,319.17
2021-03-16,3962.71,13471.57,566.63,811.09,679.09,384.62,2348.2,319.49
2021-03-17,3974.12,13525.2,570.31,820.2,678.73,388.23,2345.6,314.29
2021-03-18,3915.46,13116.17,573.52,819.78,675.52,370.06,2278.8,313.18
2021-03-19,3913.1,13215.24,566.65,813.8,677.2,370.11,2273.1,313.87
2021-03-22,3940.59,13377.54,559.29,812.99,685.05,366.39,2317.0,313.52
2021-03-23,3910.52,13227.7,551.41,798.66,687.78,361.4,2302.3,318.3
2021-03-24,3889.14,12961.89,553.81,804.49,684.7,370.51,2274.5,318.32
2021-03-25,3909.52,12977.68,562.53,817.07,691.35,371.44,2272.9,321.48
2021-03-26,3974.54,13138.72,572.1,831.5,703.6,381.18,2330.6,322.73
2021-03-29,3971.09,13059.65,566.8,831.57,710.88,376.37,2318.6,326.18
2021-03-30,3958.55,13045.39,570.85,834.72,702.81,373.35,2296.7,323.17
2021-03-31,3972.89,13246.87,565.72,831.98,699.46,369.89,2331.1,325.26
2021-04-01,4019.87,13480.11,572.97,835.29,697.77,379.71,2380.0,325.2
2021-04-05,4077.91,13705.59,577.22,845.87,706.73,370.57,2428.2,328.76
2021-04-06,4073.94,13698.38,576.59,843.63,709.08,369.6,2419.0,330.49
2021-04-07,4079.95,13688.84,578.95,839.89,707.72,371.23,2432.0,330.08
2021-04-08,4097.17,13829.31,578.91,841.63,708.25,366.17,2466.6,329.73
2021-04-09,4128.8,13900.19,583.88,849.97,707.92,364.35,2491.0,329.5
2021-04-12,4127.99,13850.0,586.42,852.86,711.11,360.91,2478.9,329.73
2021-04-13,4141.59,13996.1,581.01,849.0,707.62,361.26,2502.6,333.76
2021-04-14,4124.66,13857.84,584.87,849.91,707.05,371.78,2473.9,335.1
2021-04-15,4170.42,14038.76,584.25,853.19,712.74,368.5,2518.1,338.81
2021-04-16,4185.47,14052.34,588.09,854.96,717.35,365.19,2517.3,341.56
2021-04-19,4163.26,13914.77,586.42,851.5,713.95,364.98,2495.2,339.89
2021-04-20,4134.94,13786.27,575.78,842.2,718.05,355.26,2474.3,344.36
2021-04-21,4173.42,13950.22,583.77,853.63,721.37,360.5,2499.6,341.27
2021-04-22,4134.98,13818.41,577.31,849.59,715.25,355.42,2470.1,338.91
2021-04-23,4180.17,14016.81,587.97,858.65,714.11,358.74,2505.7,338.32
2021-04-26,4187.62,14138.78,589.93,856.18,705.85,361.03,2519.9,336.47
2021-04-27,4186.72,14090.22,595.27,863.63,705.59,365.57,2512.9,333.94
2021-04-28,4183.18,14051.03,596.94,861.32,705.87,377.8,2488.7,333.44
2021-04-29,4211.47,14082.55,607.79,867.31,713.38,381.98,2488.1,336.43
2021-04-30,4181.17,13962.68,601.98,861.51,713.69,371.6,2452.6,339.0
2021-05-03,4192.66,13895.12,605.19,870.4,720.05,382.43,2447.3,338.87
2021-05-04,4164.66,13633.5,609.4,873.99,716.19,382.51,2401.0,337.69
2021-05-05,4167.59,13582.42,615.12,875.14,715.45,395.24,2397.1,331.91
2021-05-06,4201.62,13632.84,623.92,881.19,724.93,397.15,2421.4,334.37
2021-05-07,4232.6,13752.24,627.29,890.44,724.97,404.65,2440.4,335.2
2021-05-10,4188.43,13401.86,626.55,891.14,730.55,404.45,2378.5,338.6
2021-05-11,4152.1,13389.43,616.09,878.28,724.19,394.09,2372.7,334.56
2021-05-12,4063.04,13031.68,608.11,856.82,714.63,394.33,2304.8,326.69
2021-05-13,4112.5,13124.99,619.5,873.08,724.6,389.01,2336.4,332.53
2021-05-14,4173.85,13429.98,629.04,884.78,727.74,401.29,2386.0,333.82
2021-05-17,4163.29,13379.05,629.87,882.29,726.65,410.53,2369.3,330.94
2021-05-18,4127.83,13303.64,621.39,869.28,724.73,399.72,2350.0,330.93
2021-05-19,4115.68,13299.74,617.45,864.22,722.35,389.63,2357.7,330.36
2021-05-20,4159.12,13535.74,618.02,866.0,728.49,389.17,2401.8,333.07
2021-05-21,4155.86,13470.99,623.58,869.73,728.27,389.91,2389.2,334.86
2021-05-24,4197.05,13661.17,626.48,874.9,730.53,393.76,2431.2,334.18
2021-05-25,4188.13,13657.17,620.46,872.36,731.01,385.73,2432.7,330.25
2021-05-26,4195.99,13738.0,622.53,875.34,729.72,389.32,2432.4,330.25
2021-05-27,4200.88,13736.28,629.92,887.3,725.44,389.54,2419.6,328.07
2021-05-28,4204.11,13748.74,630.13,886.44,725.46,389.82,2426.9,329.58
2021-06-01,4202.04,13736.48,634.27,890.2,723.31,405.14,2416.6,327.53
2021-06-02,4208.12,13756.33,635.04,887.57,726.54,412.19,2431.7,329.17
2021-06-03,4192.85,13614.51,636.58,885.39,730.25,413.47,2409.4,330.9
2021-06-04,4229.89,13814.49,637.75,888.37,732.67,415.85,2455.6,330.4
2021-06-07,4226.52,13881.72,633.74,882.26,731.38,414.25,2455.2,331.02
2021-06-08,4227.26,13924.91,632.49,884.52,725.16,417.89,2455.8,328.02
2021-06-09,4219.55,13911.75,625.81,875.44,722.05,415.56,2457.3,330.82
2021-06-10,4239.18,14020.33,618.8,871.31,726.74,415.02,2475.7,333.06
2021-06-11,4247.44,14069.42,622.55,872.96,727.42,413.47,2489.5,333.99
2021-06-14,4255.15,14174.14,616.14,868.74,726.46,411.85,2515.4,334.37
2021-06-15,4246.59,14072.86,617.55,872.8,724.42,420.34,2499.3,335.54
2021-06-16,4223.7,14039.68,616.68,864.18,715.46,418.31,2486.3,330.53
2021-06-17,4221.86,14161.35,598.57,850.79,718.08,403.71,2515.4,332.14
2021-06-18,4166.45,14030.38,583.92,840.16,706.19,391.92,2491.9,323.41
2021-06-21,4224.79,14141.48,597.63,858.47,713.99,408.73,2518.4,327.85
2021-06-22,4246.44,14253.27,598.25,859.57,715.24,411.46,2540.9,325.63
2021-06-23,4241.84,14271.73,599.89,857.22,711.18,412.55,2538.0,322.21
2021-06-24,4266.49,14369.71,607.15,863.8,713.52,416.07,2554.3,321.89
2021-06-25,4280.7,14360.39,614.75,865.68,719.22,418.03,2550.5,325.54
2021-06-28,4290.61,14500.51,609.78,861.15,719.45,404.13,2578.8,327.53
2021-06-29,4291.8,14528.33,607.77,859.06,716.47,402.1,2597.0,322.11
2021-06-30,4297.5,14503.95,610.6,866.24,721.62,407.37,2594.5,321.58
2021-07-01,4319.94,14522.38,615.32,871.58,719.58,414.36,2597.1,325.22
2021-07-02,4352.34,14639.33,614.07,873.16,721.8,413.52,2633.3,325.48
2021-07-06,4343.54,14663.64,604.53,865.05,718.84,400.28,2642.9,326.92
2021-07-07,4358.13,14665.06,605.06,873.7,722.83,393.37,2655.9,328.83
2021-07-08,4320.82,14559.78,593.17,861.24,720.65,391.55,2631.4,328.03
2021-07-09,4369.55,14701.92,610.19,875.18,724.85,399.42,2656.4,328.55
2021-07-12,4384.63,14733.24,616.06,876.1,723.34,398.98,2657.5,329.47
2021-07-13,4369.21,14677.65,609.5,867.64,723.07,396.15,2669.2,326.96
